,Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_AdjClose,BTC_Volume,ST_Open,ST_High,ST_Low,ST_Close,ST_AdjClose,ST_Volume,USD (AM),USD (PM),GBP (AM),GBP (PM),EURO (AM),EURO (PM),EU/US_Open,EU/US_High,EU/US_Low,EU/US_Close,EU/US_AdjClose,EU/US_Volume
92,2014-12-18,259.20806884765625,262.1762390136719,247.08193969726562,253.41470336914062,253.41470336914062,31879069,2018.97998046875,2061.22998046875,2018.97998046875,2061.22998046875,2061.22998046875,4703380000.0,1210.75,1199.0,773.642,765.694,982.034,976.384,1.2338062524795532,1.2351473569869995,1.226670265197754,1.2338976860046387,1.2338976860046387,0.0
93,2014-12-19,253.2381134033203,260.5373840332031,249.75088500976562,259.95172119140625,259.95172119140625,19484011,2061.0400390625,2077.85009765625,2061.030029296875,2070.64990234375,2070.64990234375,6465530000.0,1197.5,1195.5,764.882,764.386,975.799,973.693,1.2291052341461182,1.23099946975708,1.2254902124404907,1.229044795036316,1.229044795036316,0.0
94,2014-12-20,259.7685241699219,270.1603088378906,258.48040771484375,269.8584899902344,269.8584899902344,17057905,,,,,,,,,,,,,,,,,,
95,2014-12-21,269.5207214355469,269.591064453125,260.8186950683594,262.4697265625,262.4697265625,12440772,,,,,,,,,,,,,,,,,,
96,2014-12-22,262.6537780761719,272.6817932128906,261.8065185546875,271.57025146484375,271.57025146484375,18259635,2069.280029296875,2078.760009765625,2069.280029296875,2078.5400390625,2078.5400390625,3369520000.0,1195.25,1195.25,765.009,765.303,975.078,974.839,1.2224938869476318,1.2280004024505615,1.2223594188690186,1.2225985527038574,1.2225985527038574,0.0
97,2014-12-23,271.67742919921875,276.3699645996094,269.5028381347656,274.84759521484375,274.84759521484375,13615543,2081.47998046875,2086.72998046875,2079.77001953125,2082.169921875,2082.169921875,3043950000.0,1179.5,1175.75,757.498,758.793,964.116,966.185,1.2224639654159546,1.2249993085861206,1.216570258140564,1.2223743200302124,1.2223743200302124,0.0
98,2014-12-24,274.6940002441406,274.8961181640625,263.4073791503906,264.5890197753906,264.5890197753906,12380886,2083.25,2087.56005859375,2081.860107421875,2081.8798828125,2081.8798828125,1416980000.0,1177.0,,757.4,,964.754,,1.2175966501235962,1.2221053838729858,1.2170928716659546,1.217492938041687,1.217492938041687,0.0
99,2014-12-25,264.38555908203125,264.6788635253906,259.3976745605469,261.33203125,261.33203125,8096699,,,,,,,,,,,,,1.2198543548583984,1.2255953550338745,1.2191553115844727,1.2198543548583984,1.2198543548583984,0.0
100,2014-12-26,261.4499816894531,272.12744140625,259.169189453125,269.34210205078125,269.34210205078125,13478850,2084.300048828125,2092.699951171875,2084.300048828125,2088.77001953125,2088.77001953125,1735230000.0,,,,,,,1.2211055755615234,1.222299575805664,1.2169995307922363,1.2210012674331665,1.2210012674331665,0.0
101,2014-12-27,269.06201171875,270.15277099609375,256.7803039550781,259.43572998046875,259.43572998046875,12472444,,,,,,,,,,,,,,,,,,
102,2014-12-28,259.6796875,262.856689453125,255.50555419921875,260.7158203125,260.7158203125,9596154,,,,,,,,,,,,,,,,,,
103,2014-12-29,261.0954895019531,262.9018249511719,257.0216369628906,257.2780456542969,257.2780456542969,10123015,2087.6298828125,2093.550048828125,2085.75,2090.570068359375,2090.570068359375,2452360000.0,1194.0,1185.5,766.859,763.263,978.288,972.678,1.2169595956802368,1.2219994068145752,1.2169595956802368,1.216944694519043,1.216944694519043,0.0
104,2014-12-30,257.318359375,259.40093994140625,254.46041870117188,255.56130981445312,255.56130981445312,10303726,2088.489990234375,2088.489990234375,2079.530029296875,2080.35009765625,2080.35009765625,2440280000.0,1186.5,1206.0,764.497,775.214,976.543,990.229,1.2154951095581055,1.2189993858337402,1.2124900817871094,1.215347409248352,1.215347409248352,0.0
105,2014-12-31,255.70687866210938,264.7098083496094,256.45751953125,264.7098083496094,264.7098083496094,11526868,2082.110107421875,2085.580078125,2057.93994140625,2058.89990234375,2058.89990234375,2606070000.0,1199.25,,769.836,,986.55,,1.2162047624588013,1.2169743776321411,1.21053946018219,1.2162047624588013,1.2162047624588013,0.0
106,2015-01-01,264.9098815917969,264.9098815917969,259.8717041015625,260.0107421875,260.0107421875,6649470,,,,,,,,,,,,,1.2098628282546997,1.2098628282546997,1.2098628282546997,1.2098628282546997,1.2098628282546997,0.0
107,2015-01-02,259.8701171875,263.1772155761719,259.8963928222656,262.5485534667969,262.5485534667969,6551088,2058.89990234375,2072.360107421875,2046.0400390625,2058.199951171875,2058.199951171875,2708700000.0,1184.25,1172.0,766.406,760.792,983.351,974.879,1.2088682651519775,1.208956003189087,1.2010799646377563,1.2089413404464722,1.2089413404464722,0.0
108,2015-01-03,262.3935546875,262.6468811035156,234.2545166015625,234.2545166015625,234.2545166015625,27547629,,,,,,,,,,,,,,,,,,
109,2015-01-04,234.307861328125,239.3782958984375,214.69454956054688,221.15771484375,221.15771484375,46567135,,,,,,,,,,,,,,,,,,
110,2015-01-05,221.9019012451172,232.7460479736328,221.62362670898438,229.9355010986328,229.9355010986328,36829019,2054.43994140625,2054.43994140625,2017.3399658203125,2020.5799560546875,2020.5799560546875,3799120000.0,1192.0,1200.0,779.901,788.022,998.911,1005.53,1.195500135421753,1.1975904703140259,1.1889094114303589,1.194643259048462,1.194643259048462,0.0
111,2015-01-06,230.05026245117188,242.35398864746094,228.94468688964844,241.102783203125,241.102783203125,19583572,2022.1500244140625,2030.25,1992.43994140625,2002.6099853515625,2002.6099853515625,4460110000.0,1211.0,1210.25,797.078,797.161,1017.305,1014.715,1.1938302516937256,1.1969999074935913,1.1886931657791138,1.193901538848877,1.193901538848877,0.0
112,2015-01-07,241.0084228515625,252.51795959472656,238.52293395996094,248.7214813232422,248.7214813232422,21013013,2005.550048828125,2029.6099853515625,2005.550048828125,2025.9000244140625,2025.9000244140625,3805480000.0,1213.75,1210.5,802.373,802.293,1023.83,1023.679,1.1874792575836182,1.1900001764297485,1.1804006099700928,1.1875356435775757,1.1875356435775757,0.0
113,2015-01-08,248.55079650878906,248.46681213378906,239.37477111816406,240.30955505371094,240.30955505371094,16947248,2030.6099853515625,2064.080078125,2030.6099853515625,2062.139892578125,2062.139892578125,3934010000.0,1206.5,1215.5,800.969,805.874,1025.064,1030.521,1.1838942766189575,1.184805989265442,1.1756006479263306,1.1836000680923462,1.1836000680923462,0.0
114,2015-01-09,239.4902801513672,245.83180236816406,237.63912963867188,245.19418334960938,245.19418334960938,15804289,2063.449951171875,2064.429931640625,2038.3299560546875,2044.81005859375,2044.81005859375,3364140000.0,1211.25,1217.75,799.611,803.902,1025.093,1030.769,1.1794260740280151,1.1838297843933105,1.176830530166626,1.1796069145202637,1.1796069145202637,0.0
115,2015-01-10,242.57261657714844,243.26832580566406,231.3120574951172,232.0128173828125,232.0128173828125,12887791,,,,,,,,,,,,,,,,,,
116,2015-01-11,231.85411071777344,236.10098266601562,223.6238555908203,223.84564208984375,223.84564208984375,15336030,,,,,,,,,,,,,,,,,,
117,2015-01-12,224.25514221191406,229.94003295898438,224.8029327392578,226.35110473632812,226.35110473632812,15958330,2046.1300048828125,2049.300048828125,2022.5799560546875,2028.260009765625,2028.260009765625,3456460000.0,1222.0,1226.5,808.094,808.504,1035.769,1035.72,1.1870139837265015,1.1872000694274902,1.1788004636764526,1.187070369720459,1.187070369720459,0.0
118,2015-01-13,226.01133728027344,226.85354614257812,186.7249755859375,191.8140106201172,191.8140106201172,61863188,2031.5799560546875,2056.929931640625,2008.25,2023.030029296875,2023.030029296875,4107300000.0,1239.0,1231.5,820.965,812.71,1049.911,1047.283,1.1832358837127686,1.1859019994735718,1.1756504774093628,1.1831519603729248,1.1831519603729248,0.0
119,2015-01-14,190.14352416992188,190.11123657226562,145.4830780029297,151.1525115966797,151.1525115966797,82864045,2018.4000244140625,2018.4000244140625,1988.43994140625,2011.27001953125,2011.27001953125,4378680000.0,1228.75,1235.0,808.761,812.126,1044.989,1049.01,1.1776759624481201,1.184356927871704,1.173060417175293,1.1778285503387451,1.1778285503387451,0.0
120,2015-01-15,150.12899780273438,195.73358154296875,150.1544952392578,180.37132263183594,180.37132263183594,70288382,2013.75,2021.3499755859375,1991.469970703125,1992.6700439453125,1992.6700439453125,4276720000.0,1235.25,1259.0,811.757,827.963,1055.408,1082.173,1.178383708000183,1.1788560152053833,1.1592293977737427,1.1785920858383179,1.1785920858383179,0.0
121,2015-01-16,179.70603942871094,191.01025390625,173.11178588867188,179.90576171875,179.90576171875,33216046,1992.25,2020.4599609375,1988.1199951171875,2019.4200439453125,2019.4200439453125,4056410000.0,1258.25,1277.5,826.763,843.847,1082.366,1107.211,1.1639004945755005,1.1650002002716064,1.1464300155639648,1.1637378931045532,1.1637378931045532,0.0
122,2015-01-17,179.6783905029297,183.04747009277344,168.4749755859375,172.26593017578125,172.26593017578125,20290222,,,,,,,,,,,,,,,,,,
123,2015-01-18,172.94891357421875,189.0680389404297,168.1559600830078,181.9698944091797,181.9698944091797,26027425,,,,,,,,,,,,,,,,,,
124,2015-01-19,182.94920349121094,186.68963623046875,179.12388610839844,185.3208465576172,185.3208465576172,16093065,,,,,,,1275.5,1273.75,841.414,839.872,1099.853,1096.076,1.156376838684082,1.1638705730438232,1.155401587486267,1.1566041707992554,1.1566041707992554,0.0
125,2015-01-20,183.635498046875,185.77679443359375,176.9170379638672,183.0518035888672,183.0518035888672,20834286,2020.760009765625,2028.93994140625,2004.489990234375,2022.550048828125,2022.550048828125,3944340000.0,1292.25,1288.75,852.351,848.923,1113.625,1112.142,1.1597026586532593,1.1615993976593018,1.1569199562072754,1.1597968339920044,1.1597968339920044,0.0
126,2015-01-21,183.10638427734375,196.14913940429688,182.22068786621094,195.3987274169922,195.3987274169922,25770410,2020.18994140625,2038.2900390625,2012.0400390625,2032.1199951171875,2032.1199951171875,3730070000.0,1298.0,1293.5,859.318,855.546,1121.673,1110.11,1.1546677350997925,1.1663997173309326,1.1543744802474976,1.1546944379806519,1.1546944379806519,0.0
127,2015-01-22,195.7647247314453,204.30911254882812,195.28590393066406,205.69842529296875,205.69842529296875,29562528,2034.300048828125,2064.6201171875,2026.3800048828125,2063.14990234375,2063.14990234375,4176050000.0,1287.0,1295.75,848.441,857.261,1107.955,1130.179,1.1616965532302856,1.1642893552780151,1.1414000988006592,1.1615345478057861,1.1615345478057861,0.0
128,2015-01-23,205.79624938964844,209.3279266357422,198.14869689941406,207.7978057861328,207.7978057861328,21969930,2062.97998046875,2062.97998046875,2050.5400390625,2051.820068359375,2051.820068359375,3573560000.0,1293.5,1294.75,863.485,862.132,1150.289,1148.957,1.1346487998962402,1.1373976469039917,1.1121799945831299,1.1346745491027832,1.1346745491027832,0.0
129,2015-01-24,207.63807678222656,221.4776611328125,205.24850463867188,221.15374755859375,221.15374755859375,22113411,,,,,,,,,,,,,,,,,,
130,2015-01-25,220.71205139160156,228.99183654785156,217.642333984375,227.71316528320312,227.71316528320312,30140639,,,,,,,,,,,,,,,,,,
131,2015-01-26,228.0371551513672,275.3016662597656,227.38409423828125,243.1087188720703,243.1087188720703,94936439,2050.419921875,2057.6201171875,2040.969970703125,2057.090087890625,2057.090087890625,3465760000.0,1282.75,1281.25,854.597,850.99,1141.541,1136.263,1.1140819787979126,1.1283994913101196,1.1140819787979126,1.1125450134277344,1.1125450134277344,0.0
132,2015-01-27,242.83668518066406,245.0017852783203,222.01329040527344,231.76901245117188,231.76901245117188,39056122,2047.8599853515625,2047.8599853515625,2019.9100341796875,2029.550048828125,2029.550048828125,3329810000.0,1279.0,1288.5,848.481,848.926,1132.961,1133.644,1.1250998973846436,1.14199960231781,1.1226003170013428,1.1247708797454834,1.1247708797454834,0.0
133,2015-01-28,231.65992736816406,234.7292022705078,201.2997589111328,207.31631469726562,207.31631469726562,39308872,2032.3399658203125,2042.489990234375,2001.489990234375,2002.1600341796875,2002.1600341796875,4067530000.0,1287.0,1288.0,846.711,848.82,1131.926,1138.614,1.1366994380950928,1.138200283050537,1.1307804584503174,1.1367381811141968,1.1367381811141968,0.0
134,2015-01-29,206.8137969970703,211.61878967285156,195.25123596191406,206.0287628173828,206.0287628173828,28421916,2002.449951171875,2024.6400146484375,1989.1800537109375,2021.25,2021.25,4127140000.0,1275.5,1268.75,842.248,839.398,1129.361,1119.025,1.1284770965576172,1.1368002891540527,1.126405119895935,1.1281461715698242,1.1281461715698242,0.0
135,2015-01-30,205.37498474121094,214.15431213378906,200.10543823242188,200.62466430664062,200.62466430664062,23573631,2019.3499755859375,2023.3199462890625,1993.3800048828125,1994.989990234375,1994.989990234375,4568650000.0,1263.5,1260.25,837.42,838.155,1114.984,1114.378,1.1337354183197021,1.1363998651504517,1.1285994052886963,1.13355553150177,1.13355553150177,0.0
136,2015-01-31,200.6388397216797,206.89703369140625,191.66136169433594,192.68475341796875,192.68475341796875,20687755,,,,,,,,,,,,,,,,,,
137,2015-02-01,192.15577697753906,204.71534729003906,187.85662841796875,200.73582458496094,200.73582458496094,25761475,,,,,,,,,,,,,,,,,,
138,2015-02-02,200.3104248046875,213.53936767578125,196.9387969970703,210.11553955078125,210.11553955078125,26999559,1996.6700439453125,2021.6600341796875,1980.9000244140625,2020.8499755859375,2020.8499755859375,4008330000.0,1274.25,1272.5,847.917,844.225,1122.687,1120.553,1.130467176437378,1.1359995603561401,1.1292927265167236,1.1309019327163696,1.1309019327163696,0.0
139,2015-02-03,209.43199157714844,216.75949096679688,195.49159240722656,198.41802978515625,198.41802978515625,35606513,2022.7099609375,2050.300048828125,2022.7099609375,2050.030029296875,2050.030029296875,4615900000.0,1281.0,1264.25,851.842,837.085,1128.933,1104.92,1.1336969137191772,1.1450005769729614,1.1317901611328125,1.1341726779937744,1.1341726779937744,0.0
140,2015-02-04,198.6301727294922,201.469482421875,192.9096221923828,200.47100830078125,200.47100830078125,23501502,2048.860107421875,2054.739990234375,2036.719970703125,2041.510009765625,2041.510009765625,4141920000.0,1269.25,1268.5,835.308,833.169,1108.08,1111.354,1.1456853151321411,1.1484194993972778,1.1404199600219727,1.145737886428833,1.145737886428833,0.0
141,2015-02-05,201.18858337402344,209.91232299804688,187.92666625976562,189.28594970703125,189.28594970703125,19630689,2043.449951171875,2063.550048828125,2043.449951171875,2062.52001953125,2062.52001953125,3821990000.0,1263.75,1259.25,828.797,823.254,1106.708,1101.61,1.131721019744873,1.1460003852844238,1.1316953897476196,1.131874680519104,1.131874680519104,0.0
142,2015-02-06,189.12205505371094,203.07461547851562,189.0966339111328,196.3480682373047,196.3480682373047,21585954,2062.280029296875,2072.39990234375,2049.969970703125,2055.469970703125,2055.469970703125,4232970000.0,1264.0,1241.0,824.742,812.971,1103.641,1094.646,1.1470915079116821,1.147599697113037,1.132002830505371,1.147196888923645,1.147196888923645,0.0
143,2015-02-07,196.67225646972656,203.4443359375,196.6492919921875,201.19610595703125,201.19610595703125,19084982,,,,,,,,,,,,,,,,,,
144,2015-02-08,201.14222717285156,202.68374633789062,195.29769897460938,197.5,197.5,15156648,,,,,,,,,,,,,,,,,,
145,2015-02-09,197.47967529296875,197.54542541503906,191.8993682861328,194.39195251464844,194.39195251464844,24544114,2053.469970703125,2056.159912109375,2041.8800048828125,2046.739990234375,2046.739990234375,3549540000.0,1242.25,1238.5,816.196,813.358,1096.184,1092.152,1.1314777135849,1.1359995603561401,1.1271694898605347,1.1314393281936646,1.1314393281936646,0.0
146,2015-02-10,194.54385375976562,196.09849548339844,190.03794860839844,194.23838806152344,194.23838806152344,18656211,2049.3798828125,2070.860107421875,2048.6201171875,2068.590087890625,2068.590087890625,3669850000.0,1237.5,1234.5,812.968,810.039,1096.783,1091.078,1.1326054334640503,1.1350003480911255,1.127559781074524,1.1326953172683716,1.1326953172683716,0.0
147,2015-02-11,194.1438446044922,197.23316955566406,192.98583984375,193.8146514892578,193.8146514892578,15210806,2068.550048828125,2073.47998046875,2057.989990234375,2068.530029296875,2068.530029296875,3596860000.0,1235.5,1223.75,807.728,802.143,1092.396,1082.956,1.1319515705108643,1.1331958770751953,1.128860592842102,1.1321951150894165,1.1321951150894165,0.0
148,2015-02-12,193.83499145507812,194.82595825195312,192.10275268554688,194.5127716064453,194.5127716064453,13337602,2069.97998046875,2088.530029296875,2069.97998046875,2088.47998046875,2088.47998046875,3788350000.0,1225.25,1222.5,803.127,796.106,1080.753,1074.159,1.130825161933899,1.1398193836212158,1.1306205987930298,1.131196141242981,1.131196141242981,0.0
149,2015-02-13,194.69256591796875,210.66111755371094,194.12351989746094,206.82333374023438,206.82333374023438,37551085,2088.780029296875,2097.030029296875,2086.699951171875,2096.989990234375,2096.989990234375,3527450000.0,1225.75,1232.5,795.838,799.909,1073.101,1079.531,1.1404849290847778,1.1450005769729614,1.138200283050537,1.140393853187561,1.140393853187561,0.0
150,2015-02-14,206.9120635986328,228.24212646484375,206.9120635986328,226.0572967529297,226.0572967529297,43690152,,,,,,,,,,,,,,,,,,
151,2015-02-15,226.22067260742188,233.34005737304688,199.47784423828125,206.0410614013672,206.0410614013672,49620426,,,,,,,,,,,,,,,,,,
152,2015-02-16,206.0410614013672,210.0508575439453,200.755615234375,206.35633850097656,206.35633850097656,24844423,,,,,,,1233.5,1229.25,801.911,798.993,1081.117,1077.344,1.1397050619125366,1.1435000896453857,1.1397050619125366,1.1400039196014404,1.1400039196014404,0.0
153,2015-02-17,205.9848175048828,215.19569396972656,204.8804931640625,213.65550231933594,213.65550231933594,23998509,2096.469970703125,2101.300048828125,2089.800048828125,2100.340087890625,2100.340087890625,3361750000.0,1221.75,1209.5,793.86,788.41,1072.557,1060.779,1.1333627700805664,1.1442302465438843,1.1325156688690186,1.1334012746810913,1.1334012746810913,0.0
154,2015-02-18,213.80459594726562,214.18011474609375,203.75338745117188,207.3398895263672,207.3398895263672,22109844,2099.159912109375,2100.22998046875,2092.14990234375,2099.679931640625,2099.679931640625,3370020000.0,1206.5,1206.0,781.766,781.848,1059.356,1062.321,1.1404979228973389,1.1415003538131714,1.1347800493240356,1.1404719352722168,1.1404719352722168,0.0
